-0.45001 	-0.0288686 	0 	3.31084 	-0.423019 	0
-0.416676 	-0.0481144 	5.55112e-18 	3.25737 	-0.558395 	0
-0.383342 	-0.0673603 	5.55112e-18 	3.19605 	-0.667153 	0
-0.350008 	-0.0866062 	5.55112e-18 	3.13833 	-0.763602 	0
-0.316675 	-0.105852 	5.55112e-18 	3.08589 	-0.848071 	0
-0.283341 	-0.125098 	5.55112e-18 	3.03792 	-0.922977 	0
-0.250007 	-0.144344 	5.55112e-18 	2.99368 	-0.990099 	0
-0.216672 	-0.16359 	5.55112e-18 	2.95255 	-1.05072 	0
-0.183338 	-0.182836 	5.55112e-18 	2.91445 	-1.10602 	0
-0.150004 	-0.202082 	5.55112e-18 	2.87933 	-1.15676 	0
-0.11667 	-0.221328 	5.55112e-18 	2.84686 	-1.20326 	0
-0.0833357 	-0.240575 	5.55112e-18 	2.81678 	-1.24573 	0
-0.0500015 	-0.259821 	5.55112e-18 	2.78889 	-1.28437 	0
-0.0166672 	-0.279067 	5.55112e-18 	2.7631 	-1.31934 	0
